user_id,betting_count,betting_sum,credit_count,credit_sum,utility_count,utility_sum,transport_count,transport_sum,government_count,government_sum,income_count,income_sum,shops_count,shops_sum,cafes_count,cafes_sum,hotels_count,hotels_sum,entertainment_count,entertainment_sum,health_count,health_sum,parking_count,parking_sum,commission_count,commission_sum,atm_count,atm_sum,online_services_count,online_services_sum,person_transfer_count,person_transfer_sum,small_business_count,small_business_sum,credit_taken_count,credit_payment_count,total_income,total_expense,transaction_count,max_income,max_expense,avg_transaction,expense_to_income_ratio,betting_expense_ratio,credit_expense_ratio,entertainment_expense_ratio,hotels_expense_ratio,cafes_expense_ratio,utility_expense_ratio,shops_expense_ratio,betting_count_ratio,credit_count_ratio,utility_count_ratio,transport_count_ratio,risk_score,label
311,97,1573185.85,87,3173079.73,132,1110253.19,91,1222849.01,74,773798.47,153,10383273.77,223,3589575.99,65,434918.32,13,327678.57,8,2275.17,2,14556.7,0,0.0,6,2741.1,3,213863.84,7,122445.25,798,13555212.99,140,2032128.38,24,63,19762274.47,19029181.31,1949,1252251.86,807972.8,19903.26,0.9629,0.0827,0.1667,0.0001,0.0172,0.0229,0.0583,0.1886,0.0498,0.0446,0.0677,0.0467,15,0
312,100,1585858.5,123,2227518.87,89,1868999.8,112,1705220.53,74,1517678.56,173,11179479.69,237,3508722.45,65,1662757.56,8,182407.19,3,2918.87,2,16336.94,0,0.0,8,1828.91,7,82394.53,9,136016.41,870,16547506.04,122,2268402.09,26,97,23467055.56,21231972.15,2049,1313679.12,951386.21,21815.05,0.9048,0.0747,0.1049,0.0001,0.0086,0.0783,0.088,0.1653,0.0488,0.06,0.0434,0.0547,0,0
313,108,2799032.48,109,4648002.91,133,973957.2,81,2541681.07,76,1358983.04,205,9418791.1,256,3435096.19,76,2292312.36,7,100312.54,4,32486.43,3,41340.48,0,0.0,6,1651.48,8,115400.33,6,128023.35,840,16609836.53,135,2438594.28,31,78,26288226.87,21303682.35,2105,1665469.91,969482.87,22608.98,0.8104,0.1314,0.2182,0.0015,0.0047,0.1076,0.0457,0.1612,0.0513,0.0518,0.0632,0.0385,20,1
314,92,2525581.86,97,2305251.11,110,2692960.41,92,659954.84,81,1768671.63,182,13502393.0,222,3798638.42,71,996800.98,4,220116.52,2,3638.42,1,4153.48,0,0.0,6,7934.26,3,214081.3,6,25420.15,794,13644465.3,117,1636273.34,32,65,22767208.04,21420845.72,1934,1199166.98,1116738.04,22848.01,0.9409,0.1179,0.1076,0.0002,0.0103,0.0465,0.1257,0.1773,0.0476,0.0502,0.0569,0.0476,5,0
315,94,1502435.11,93,2768757.96,121,968818.08,118,1820748.69,81,1617860.59,214,10822960.85,233,4971255.35,68,1059751.07,9,61601.85,7,33416.45,1,377.01,0,0.0,6,6002.31,2,4611.32,4,31681.59,847,16528789.34,139,1147816.06,25,68,24061700.24,19626710.8,2096,1568676.62,1089798.25,20843.71,0.8157,0.0766,0.1411,0.0017,0.0031,0.054,0.0494,0.2533,0.0448,0.0444,0.0577,0.0563,0,0
316,151,4641582.47,102,4135738.21,123,1176618.21,127,1386978.84,104,2156931.94,275,26046428.1,281,3439949.54,101,1455987.05,9,493864.94,6,10017.09,4,19447.17,0,0.0,10,2386.98,11,1045923.02,10,306029.49,1146,24347049.09,146,2376864.74,33,69,36774505.44,37639441.51,2664,1388937.24,1601047.62,27933.16,1.0235,0.1233,0.1099,0.0003,0.0131,0.0387,0.0313,0.0914,0.0567,0.0383,0.0462,0.0477,20,1
317,112,1096330.27,94,1913992.25,96,1410531.29,110,279029.2,89,897909.63,194,11586952.29,207,3772226.12,63,2140476.33,8,502747.3,4,21211.05,1,4688.98,0,0.0,12,4487.77,4,27207.28,2,13015.19,824,15665124.5,116,1838596.98,29,65,22458101.18,20183745.05,2004,1382639.58,952754.68,21278.37,0.8987,0.0543,0.0948,0.0011,0.0249,0.106,0.0699,0.1869,0.0559,0.0469,0.0479,0.0549,5,0
318,95,1794676.81,91,1862895.92,77,1486136.21,83,820827.38,69,1133750.37,169,14825191.18,186,3700908.99,57,628792.45,8,79410.21,7,27532.22,1,8959.58,0,0.0,4,582.99,6,362091.57,9,187686.29,730,14668817.2,117,3595416.36,29,62,27129041.49,18709993.1,1753,1347767.21,1390549.96,26148.91,0.6897,0.0959,0.0996,0.0015,0.0042,0.0336,0.0794,0.1978,0.0542,0.0519,0.0439,0.0473,0,0
319,92,1528440.87,93,1838146.95,119,1369679.49,126,2006031.89,84,1968388.06,173,19288047.24,239,2860856.6,74,1791355.21,13,493758.88,6,104886.68,3,29648.03,0,0.0,8,5980.34,11,1112968.33,5,107677.38,898,19245908.91,124,1940800.4,29,64,30515613.57,25585832.08,2119,1987232.48,1720667.88,26475.43,0.8385,0.0597,0.0718,0.0041,0.0193,0.07,0.0535,0.1118,0.0434,0.0439,0.0562,0.0595,0,0
320,117,1440774.59,178,18479374.48,123,2349774.98,108,1415690.49,86,2610346.64,195,10361440.91,263,5232647.28,75,912372.47,9,323170.93,3,5854.63,4,23292.78,0,0.0,6,4247.16,2,358717.62,5,10280.58,1005,17173512.1,144,3164008.17,54,124,31921117.39,32211305.35,2377,870962.83,1492826.61,26980.41,1.0091,0.0447,0.5737,0.0002,0.01,0.0283,0.0729,0.1624,0.0492,0.0749,0.0517,0.0454,15,0
321,139,2051072.12,168,9728439.27,101,811609.77,114,2540235.0,91,3180496.7,211,17426185.97,275,4214790.69,76,517156.44,22,302324.05,2,12670.71,3,18591.4,0,0.0,6,1733.41,7,1169247.58,7,190018.55,996,19834919.8,148,2189224.03,49,119,28591960.88,36485617.5,2429,1516200.0,1431206.62,26791.92,1.2761,0.0562,0.2666,0.0003,0.0083,0.0142,0.0222,0.1155,0.0572,0.0692,0.0416,0.0469,40,1
322,184,2221224.56,107,2678419.67,111,1195759.52,117,1563354.01,82,723672.22,210,17242836.19,223,3641668.7,62,3821344.25,8,171776.85,4,13230.3,2,13051.05,0,0.0,10,2810.17,4,97009.2,6,211015.85,783,12421436.03,126,2829794.55,32,75,26622983.25,22893210.78,2090,1156984.87,1647340.34,23691.96,0.8599,0.097,0.117,0.0006,0.0075,0.1669,0.0522,0.1591,0.088,0.0512,0.0531,0.056,10,0
323,114,1538314.41,112,4139691.27,133,1909328.28,106,2962903.83,69,1027056.45,229,15537791.74,262,5142660.21,58,1128180.15,13,113265.45,8,72400.77,0,0.0,0,0.0,3,877.76,7,119039.6,8,64454.46,921,17796675.08,159,4515159.83,33,79,31702488.88,25017729.83,2263,1886781.71,1144543.56,25064.17,0.7891,0.0615,0.1655,0.0029,0.0045,0.0451,0.0763,0.2056,0.0504,0.0495,0.0588,0.0468,5,0
324,136,2595135.21,186,7468431.31,154,1494437.71,142,823050.95,129,2478655.7,247,11874927.44,314,2973715.4,79,1109707.32,11,129013.29,6,14894.83,2,15067.85,0,0.0,9,3434.51,11,276393.32,9,115010.41,1144,22776049.42,175,3468715.28,45,141,26954700.84,30959417.86,2830,917778.25,1351176.01,20464.35,1.1486,0.0838,0.2412,0.0005,0.0042,0.0358,0.0483,0.0961,0.0481,0.0657,0.0544,0.0502,15,0
325,135,3175480.17,124,3986623.91,123,2001887.69,135,2886895.96,86,1157007.58,258,19252595.61,260,3607219.09,99,3131902.3,7,167729.01,7,53196.45,3,25644.74,0,0.0,5,1120.57,3,216172.51,12,201259.9,1075,20386215.51,164,3081989.65,47,77,31538341.21,32016380.79,2553,1292264.36,1167594.67,24894.13,1.0152,0.0992,0.1245,0.0017,0.0052,0.0978,0.0625,0.1127,0.0529,0.0486,0.0482,0.0529,20,1
326,128,1663549.26,122,6442827.13,107,2144168.46,147,1224484.81,89,891161.16,216,15402760.33,280,4896113.42,76,1298177.67,14,316868.09,4,35226.14,2,7527.57,0,0.0,5,3236.74,10,467852.9,7,93899.63,1060,18911769.61,158,4792374.65,29,93,30285319.3,28893043.71,2485,1163117.64,922913.29,23814.23,0.954,0.0576,0.223,0.0012,0.011,0.0449,0.0742,0.1695,0.0515,0.0491,0.0431,0.0592,15,0
327,103,2309807.22,138,8187071.5,135,2618194.26,131,1642692.82,103,2952351.23,223,12416160.28,267,4079529.36,105,6649158.32,12,611471.21,5,8825.33,1,7021.91,0,0.0,5,1287.48,12,1238486.9,5,83980.44,914,15126830.15,137,1285627.96,49,89,33906771.48,26872752.1,2362,1291738.24,735486.48,25732.23,0.7925,0.086,0.3047,0.0003,0.0228,0.2474,0.0974,0.1518,0.0436,0.0584,0.0572,0.0555,25,1
328,114,2898605.87,168,5453792.37,109,2449613.39,103,961932.11,91,1774493.5,179,10866362.84,247,5283585.79,71,1366425.83,13,125731.66,7,58144.9,1,5854.11,0,0.0,6,4249.03,10,191143.77,10,256187.97,886,15566676.42,132,2831471.05,51,117,24746102.86,25645225.93,2186,1364384.8,1036667.37,23051.84,1.0363,0.113,0.2127,0.0023,0.0049,0.0533,0.0955,0.206,0.0522,0.0769,0.0499,0.0471,30,1
329,151,2580966.03,112,2716272.21,157,2031153.24,115,1513526.57,119,2292422.29,271,18226325.51,339,6558263.53,85,3245436.36,8,231020.25,10,77841.27,4,27923.76,0,0.0,8,4215.56,4,98564.26,7,136768.09,1109,20761664.19,150,2801332.27,35,77,31236035.12,32484313.61,2717,1145594.05,861167.28,23452.47,1.04,0.0795,0.0836,0.0024,0.0071,0.0999,0.0625,0.2019,0.0556,0.0412,0.0578,0.0423,10,0
330,248,3832930.6,128,5690240.69,144,2495857.91,153,2085270.46,106,2388114.26,269,12034184.9,299,4836358.42,86,895346.34,11,485439.65,8,4520.25,0,0.0,0,0.0,3,549.64,10,882175.79,6,183291.81,1175,20346162.1,170,2809688.43,29,99,25002652.82,34903431.31,2894,1287625.22,1441123.41,20700.1,1.396,0.1098,0.163,0.0001,0.0139,0.0257,0.0715,0.1386,0.0857,0.0442,0.0498,0.0529,40,1
331,123,2001860.03,90,2833220.13,129,947574.4,108,1800831.3,88,1104533.4,242,18414110.59,282,2410360.44,69,1126868.04,10,316045.72,3,8639.61,1,4993.22,0,0.0,9,7296.93,5,444952.53,4,197120.97,959,14781959.07,152,2089174.86,23,67,24260335.38,24789662.54,2334,902341.12,2116523.76,21015.42,1.0218,0.0808,0.1143,0.0003,0.0127,0.0455,0.0382,0.0972,0.0527,0.0386,0.0553,0.0463,10,0
332,170,2197932.97,111,3259380.27,89,2124421.54,114,1535464.98,81,1880786.31,211,12885399.09,271,4532694.94,78,789274.33,14,91587.35,8,13532.37,1,5804.9,0,0.0,9,4280.73,5,138303.83,5,37861.43,874,15367245.03,155,3073272.68,24,87,26728524.69,21491743.27,2257,1162902.7,1128380.71,21364.76,0.8041,0.1023,0.1517,0.0006,0.0043,0.0367,0.0988,0.2109,0.0753,0.0492,0.0394,0.0505,15,0
333,185,3973971.88,130,3245523.25,143,2499893.7,106,1296703.66,84,1491676.8,259,18742228.21,268,3502136.2,72,1240361.71,19,228499.15,5,26710.88,4,32970.03,0,0.0,7,1486.54,9,69014.16,14,289110.17,1031,18087690.31,152,2012308.13,30,100,29508256.65,28035577.65,2550,1099638.67,1667360.26,22566.21,0.9501,0.1417,0.1158,0.001,0.0082,0.0442,0.0892,0.1249,0.0725,0.051,0.0561,0.0416,5,0
334,93,1361002.59,98,3232264.99,134,898432.85,111,1842361.3,81,1831346.88,198,12552487.48,257,3483215.19,76,1343797.07,19,362843.13,3,7611.42,3,17765.4,0,0.0,12,6485.25,9,577054.44,4,106038.08,855,15654313.92,140,1033748.45,31,67,20445195.33,24687258.47,2148,1767466.21,1033058.27,21011.38,1.2075,0.0551,0.1309,0.0003,0.0147,0.0544,0.0364,0.1411,0.0433,0.0456,0.0624,0.0517,20,1
335,105,1187846.76,193,8007699.22,106,825570.03,117,1577551.18,112,5540464.87,195,12619124.62,298,4642928.07,66,4737001.87,13,25367.77,8,25166.27,2,22038.5,0,0.0,10,4695.29,7,530185.72,7,59836.5,937,16034663.35,146,3060146.33,60,133,33322360.63,27025331.19,2384,1271119.61,1039741.27,25313.63,0.811,0.044,0.2963,0.0009,0.0009,0.1753,0.0305,0.1718,0.044,0.081,0.0445,0.0491,15,0
336,144,2311577.78,98,3252265.71,143,1493341.58,122,1692305.37,93,1535097.65,252,17478666.36,311,5823315.91,83,1482820.5,18,322236.25,7,15848.89,1,414.58,0,0.0,9,4041.85,7,802003.53,14,378521.61,1071,18963256.3,180,1826824.99,38,60,29797282.36,28815101.32,2615,1273858.03,995351.33,22413.91,0.967,0.0802,0.1129,0.0006,0.0112,0.0515,0.0518,0.2021,0.0551,0.0375,0.0547,0.0467,10,0
337,159,2092146.67,145,2845051.93,194,1745147.19,147,4264841.67,118,2074066.93,277,19847852.93,318,4352446.2,109,1260518.86,11,278157.44,11,46402.36,2,9269.89,0,0.0,10,1608.36,14,1201762.92,10,212386.23,1270,20494036.07,183,3874117.84,35,110,34828287.97,30254270.89,3053,1145854.33,1435982.7,21317.58,0.8687,0.0692,0.094,0.0015,0.0092,0.0417,0.0577,0.1439,0.0521,0.0475,0.0635,0.0481,-5,0
338,157,3825189.57,207,7662049.79,139,2637525.15,143,3998339.56,126,3164445.96,292,20372550.66,327,5215227.73,109,2632005.77,17,100631.28,10,15884.85,3,19004.55,0,0.0,5,1109.53,6,376315.86,9,213340.92,1230,28697103.44,160,4811510.96,48,159,33877721.67,50202235.12,3022,1191734.77,1611845.07,27822.62,1.4819,0.0762,0.1526,0.0003,0.002,0.0524,0.0525,0.1039,0.052,0.0685,0.046,0.0473,30,1
339,99,2334544.04,129,7434731.31,94,1465642.08,101,777333.61,89,1019292.02,195,11999203.03,225,2187722.44,69,1312986.38,12,318812.45,7,14164.99,4,26407.1,0,0.0,5,1113.44,8,402792.48,6,91897.69,864,12456093.2,139,1834330.22,40,89,19176975.3,26004740.04,2102,925110.91,885067.54,21494.63,1.356,0.0898,0.2859,0.0005,0.0123,0.0505,0.0564,0.0841,0.0471,0.0614,0.0447,0.048,40,1
340,110,1644161.42,110,3275580.54,140,4385692.79,119,2227243.06,100,2036429.36,245,16011210.32,286,4522123.16,95,997755.03,7,46089.24,11,99817.63,3,19962.4,0,0.0,11,4046.48,9,191698.83,7,212779.98,1136,21939918.24,173,5253411.18,27,83,29398745.75,33819695.89,2636,1263561.77,1397703.51,23982.72,1.1504,0.0486,0.0969,0.003,0.0014,0.0295,0.1297,0.1337,0.0417,0.0417,0.0531,0.0451,-5,0
341,143,2819201.36,140,6399315.51,129,2674834.73,122,2077054.27,102,1703649.1,255,17138205.98,288,5551770.4,88,1806097.38,9,100846.37,11,42992.07,1,2633.07,0,0.0,7,1416.87,7,568140.12,5,83581.8,1023,14832953.21,185,4056548.83,33,107,31217637.63,29210233.46,2585,1101656.2,1388275.96,23376.35,0.9357,0.0965,0.2191,0.0015,0.0035,0.0618,0.0916,0.1901,0.0553,0.0542,0.0499,0.0472,10,0
342,148,1608159.11,98,4434081.8,87,1724543.81,77,335837.01,84,1776816.3,183,11603045.33,217,3747342.77,59,961097.59,9,56500.55,7,22645.48,3,11852.41,0,0.0,5,1556.45,7,504305.68,4,43824.17,817,12812655.38,91,1352134.83,33,65,23766045.37,18114469.29,1947,1296308.07,1146259.31,21510.28,0.7622,0.0888,0.2448,0.0013,0.0031,0.0531,0.0952,0.2069,0.076,0.0503,0.0447,0.0395,20,1
343,125,1674915.94,134,5903574.19,141,1257056.41,150,2718062.62,119,1795253.75,255,15998155.75,320,4839878.52,88,1824775.22,14,359315.01,10,16397.37,0,0.0,0,0.0,8,1773.67,17,841653.95,6,279448.95,1250,23042380.86,174,3086733.62,38,96,30230332.79,34440438.38,2871,1229299.11,1389866.78,22525.52,1.1393,0.0486,0.1714,0.0005,0.0104,0.053,0.0365,0.1405,0.0435,0.0467,0.0491,0.0522,15,0
344,162,2304086.26,115,2566734.33,158,896080.45,147,1058526.4,91,812295.79,268,16196135.49,293,2303110.91,87,1948194.03,13,76172.67,8,44748.93,5,37605.21,0,0.0,6,8417.26,4,332321.42,9,83333.95,1086,19212794.33,173,2231576.65,32,83,24269957.45,26369030.23,2680,1306317.48,1561406.46,18895.14,1.0865,0.0874,0.0973,0.0017,0.0029,0.0739,0.034,0.0873,0.0604,0.0429,0.059,0.0549,10,0
345,143,2289054.89,156,4691161.98,169,2217634.81,155,2693131.79,125,2970402.02,302,17523210.01,364,5100688.93,121,1383163.79,9,125768.5,5,12063.19,1,4756.84,0,0.0,10,3623.88,14,464054.27,6,338008.24,1234,21536974.29,197,3579944.51,34,122,32830611.18,32695659.84,3078,1225603.31,1129038.17,21288.59,0.9959,0.07,0.1435,0.0004,0.0038,0.0423,0.0678,0.156,0.0465,0.0507,0.0549,0.0504,0,0
346,151,1735275.95,80,2791382.86,107,4083036.48,94,2311309.06,89,1157214.31,213,18885775.32,244,5013981.02,86,2094779.34,8,38822.54,7,27336.84,2,15634.19,0,0.0,6,1036.14,4,265023.54,4,9804.62,841,15066023.4,122,3709658.07,25,55,29706848.59,27875873.35,2110,1364766.98,1523096.05,27290.39,0.9384,0.0623,0.1001,0.001,0.0014,0.0751,0.1465,0.1799,0.0716,0.0379,0.0507,0.0445,0,0
347,111,2608438.49,101,3232337.66,123,1767994.22,110,2245631.59,94,918871.35,215,9489822.36,251,4911171.14,76,1361542.97,18,141014.0,6,30919.31,1,323.87,0,0.0,4,4232.19,3,59069.01,6,125886.12,977,20240342.84,160,2358670.47,23,78,25096632.77,24743435.0,2317,1131987.59,1007141.66,21510.6,0.9859,0.1054,0.1306,0.0012,0.0057,0.055,0.0715,0.1985,0.0479,0.0436,0.0531,0.0475,5,0
348,145,3728708.37,150,5102489.33,138,1913079.67,159,1875991.86,124,1618582.84,297,19856409.21,341,5054860.92,89,4636300.43,12,1038130.18,6,121059.21,2,22690.04,0,0.0,4,927.26,15,838965.14,12,203098.68,1296,20526732.2,181,2556531.4,46,104,35644241.38,33898455.23,3058,2093524.85,1081493.27,22741.23,0.951,0.11,0.1505,0.0036,0.0306,0.1368,0.0564,0.1491,0.0474,0.0491,0.0451,0.052,30,1
349,173,2713436.4,133,3944840.19,155,2631206.87,168,2036172.24,134,4581764.89,274,16480586.75,340,5547696.65,97,3487882.98,15,1096987.33,8,17583.32,3,36846.36,0,0.0,7,4805.36,13,639309.34,9,155257.23,1327,24728220.07,183,2993722.97,41,92,38440033.79,33280232.4,3105,988800.75,1209294.49,23098.31,0.8658,0.0815,0.1185,0.0005,0.033,0.1048,0.0791,0.1667,0.0557,0.0428,0.0499,0.0541,5,0
350,204,2765494.99,115,3631475.41,146,4053196.64,152,1786833.73,108,3398619.02,269,17456893.97,297,3775715.18,84,2145052.37,11,217738.4,7,38048.04,1,6453.17,0,0.0,8,7371.1,9,419628.49,7,144184.8,1125,16822297.44,161,4616232.33,33,82,30542386.68,31860447.9,2759,1118468.49,1519806.97,22617.92,1.0432,0.0868,0.114,0.0012,0.0068,0.0673,0.1272,0.1185,0.0739,0.0417,0.0529,0.0551,10,0
351,155,1852738.68,154,4404525.81,190,1491516.1,148,2036284.93,112,2483943.74,272,13285344.39,330,5576210.84,102,2969762.42,16,163856.19,8,41218.39,0,0.0,0,0.0,6,3475.28,6,477932.23,10,127942.19,1164,21547788.89,219,4681950.8,38,116,30803605.82,30933429.37,2982,1938539.17,920399.56,20703.23,1.0042,0.0599,0.1424,0.0013,0.0053,0.096,0.0482,0.1803,0.052,0.0516,0.0637,0.0496,5,0
352,128,4513171.32,149,5079632.22,97,1669951.44,125,1303363.86,101,1113485.19,215,17631564.73,223,4176111.25,94,1375983.49,12,55779.31,7,17325.1,4,31012.66,0,0.0,7,1849.91,11,1064168.26,7,131822.22,915,15585712.08,142,3613890.5,38,111,30396737.03,27361570.86,2292,1259467.56,1118039.78,25199.96,0.9001,0.1649,0.1856,0.0006,0.002,0.0503,0.061,0.1526,0.0558,0.065,0.0423,0.0545,20,1
353,85,1238995.87,77,4174369.46,104,1754600.97,102,3679957.63,65,983878.57,170,13603755.81,202,2376883.3,59,547267.06,11,361477.35,6,24789.24,4,37896.36,0,0.0,3,3281.35,5,75118.99,7,31667.51,761,16722868.77,110,3819928.51,14,63,27828686.17,21847526.78,1819,1375037.57,1423570.98,27309.63,0.7851,0.0567,0.1911,0.0011,0.0165,0.025,0.0803,0.1088,0.0467,0.0423,0.0572,0.0561,0,0
354,156,2064086.87,98,3347027.24,87,1468615.74,111,1393008.7,76,1763304.33,190,12286345.14,229,4091775.17,74,2029006.61,10,129225.27,8,57425.43,2,13605.08,0,0.0,8,5967.3,2,93145.1,6,140770.63,796,15104783.67,114,1581030.31,30,68,24465790.18,21668181.5,2013,1704336.35,958650.96,22918.02,0.8857,0.0953,0.1545,0.0027,0.006,0.0936,0.0678,0.1888,0.0775,0.0487,0.0432,0.0551,15,0
355,143,3582465.42,230,8918878.33,171,2211563.29,159,1745702.72,131,4802912.27,269,19744573.12,337,6735289.5,101,2204247.02,16,174619.06,6,6763.39,3,14530.79,0,0.0,7,1383.85,6,422690.86,10,164892.07,1276,20952549.38,188,3316573.06,56,174,40513798.17,36753676.13,3150,1195372.02,1044098.35,24529.36,0.9072,0.0975,0.2427,0.0002,0.0048,0.06,0.0602,0.1833,0.0454,0.073,0.0543,0.0505,5,0
356,111,2831791.07,113,3984211.68,108,3036306.81,104,1576264.53,109,1688173.82,246,14363374.29,297,2313530.18,88,1366614.84,11,1009387.74,5,6010.71,3,9816.95,0,0.0,5,1257.44,7,85234.01,8,61427.18,973,18339198.27,124,1326625.96,25,88,28550802.9,24902888.5,2370,1524206.76,1080585.88,22554.3,0.8722,0.1137,0.16,0.0002,0.0405,0.0549,0.1219,0.0929,0.0468,0.0477,0.0456,0.0439,15,0
357,232,2702427.47,129,3093091.7,130,3095440.77,169,2331628.32,117,2600603.65,287,23510463.9,312,4672170.28,82,1243153.08,21,905677.22,10,39659.76,3,15482.54,0,0.0,7,2911.19,8,777001.98,14,159168.04,1179,21436428.03,190,3635298.05,35,94,37524599.33,33738376.57,2954,1294213.05,1566871.85,24124.23,0.8991,0.0801,0.0917,0.0012,0.0268,0.0368,0.0917,0.1385,0.0785,0.0437,0.044,0.0572,5,0
358,202,2847544.53,125,3919575.42,113,2033579.97,113,1505666.64,108,2007697.8,234,16890755.3,285,3151364.57,93,1305386.41,12,124465.03,13,53856.48,3,101535.43,0,0.0,9,3757.27,14,958911.1,7,116948.3,983,22188878.72,161,2662813.65,37,88,28056095.08,32307279.56,2546,1827717.24,1328404.46,23709.1,1.1515,0.0881,0.1213,0.0017,0.0039,0.0404,0.0629,0.0975,0.0793,0.0491,0.0444,0.0444,15,0
359,134,2323939.43,131,5214451.83,161,2138487.11,153,1757439.22,104,2893561.36,267,18595001.06,291,3881578.45,113,1123350.86,9,305043.65,10,28716.68,3,16213.38,0,0.0,8,1831.89,8,455318.25,3,10971.89,1109,20215288.56,201,4037517.89,46,85,36116825.49,27600919.68,2779,1356648.67,682997.05,22928.3,0.7642,0.0842,0.1889,0.001,0.0111,0.0407,0.0775,0.1406,0.0482,0.0471,0.0579,0.0551,10,0
360,145,5178610.1,127,5383597.03,170,2117979.73,124,2799993.83,104,2176850.35,259,19954052.84,311,6423737.69,124,1711415.84,16,216007.2,10,34608.76,6,74017.36,0,0.0,14,6181.04,3,107843.83,8,262103.32,1131,20452575.73,203,4639873.22,33,94,36443428.56,35436332.45,2812,1216778.49,1116957.95,25561.79,0.9724,0.1461,0.1519,0.001,0.0061,0.0483,0.0598,0.1813,0.0516,0.0452,0.0605,0.0441,15,0
361,147,2013966.62,113,4463711.45,167,1253240.99,150,1181582.19,103,2370534.19,240,14908180.71,278,5019359.6,75,1790564.61,15,207091.89,11,66004.87,3,25511.21,0,0.0,6,3259.3,4,517025.42,9,268138.8,1051,21513895.51,156,2937632.83,31,82,28022891.31,31931195.07,2591,989430.22,1405144.01,23139.36,1.1395,0.0631,0.1398,0.0021,0.0065,0.0561,0.0392,0.1572,0.0567,0.0436,0.0645,0.0579,10,0
362,140,3209213.92,133,4386881.84,115,1319183.93,129,2539557.11,112,1728026.76,239,19573082.66,334,3767271.08,100,1230872.45,16,196449.97,10,31777.63,1,14666.89,0,0.0,7,2855.18,7,691916.79,9,305308.03,1251,23818209.22,170,3633697.0,42,91,36894678.94,29819760.75,2835,1909464.95,1558682.26,23532.43,0.8082,0.1076,0.1471,0.0011,0.0066,0.0413,0.0442,0.1263,0.0494,0.0469,0.0406,0.0455,10,0
363,111,1510462.98,78,2919781.0,96,1229811.58,105,598180.89,73,742092.9,188,13164925.57,256,1762635.51,73,1159232.33,7,47625.24,12,55730.51,2,43118.56,0,0.0,3,415.87,9,543965.7,5,231198.01,854,15471566.7,125,1449813.17,26,52,21687875.62,19590901.04,2043,1832342.48,1362834.73,20204.98,0.9033,0.0771,0.149,0.0028,0.0024,0.0592,0.0628,0.09,0.0543,0.0382,0.047,0.0514,10,0
364,137,2380285.82,116,4153566.53,155,1059149.81,131,2062255.86,103,1209848.14,224,12582042.77,299,5407323.77,94,2009468.51,18,227954.98,5,3037.27,1,8369.61,0,0.0,4,1465.99,10,401006.44,14,139896.26,1102,19203862.69,170,1529005.26,32,84,22431011.98,30421652.32,2639,912366.34,949497.0,20027.53,1.3562,0.0782,0.1365,0.0001,0.0075,0.0661,0.0348,0.1777,0.0519,0.044,0.0587,0.0496,20,1
365,94,1037352.94,106,2568158.25,85,1279759.1,99,3118653.51,70,1527759.63,204,12666056.78,208,4173045.5,69,1828747.15,14,202663.21,8,52473.58,0,0.0,0,0.0,8,1648.98,5,265535.56,5,13877.31,906,18545376.59,134,1981985.66,41,65,21304069.0,28213981.68,2068,1226793.07,1260998.05,23944.9,1.3243,0.0368,0.091,0.0019,0.0072,0.0648,0.0454,0.1479,0.0455,0.0513,0.0411,0.0479,20,1
366,159,1386260.01,152,6380784.65,186,4089227.46,179,2637976.54,118,1786581.44,226,15538897.43,357,8073848.87,107,2466594.21,17,706862.89,16,110842.5,1,6788.04,0,0.0,15,9435.61,7,283650.34,7,91023.98,1285,21372685.34,200,4975235.73,35,117,35015822.44,35403945.13,3110,1101806.5,2140084.14,22643.01,1.0111,0.0392,0.1802,0.0031,0.02,0.0697,0.1155,0.228,0.0511,0.0489,0.0598,0.0576,5,0
367,125,2292600.13,112,4023842.61,127,2084243.13,121,2390700.52,80,2152267.2,214,18183485.08,289,3060904.49,78,1439292.59,11,250886.84,8,27355.96,2,8306.85,0,0.0,6,2897.9,8,824900.48,5,192155.66,951,21219754.0,154,2018071.1,35,77,30464912.38,30434904.9,2355,1366061.08,1580100.12,25859.8,0.999,0.0753,0.1322,0.0009,0.0082,0.0473,0.0685,0.1006,0.0531,0.0476,0.0539,0.0514,5,0
368,154,2439956.0,195,7603512.79,147,2290422.74,168,2252470.11,127,667565.14,310,22801243.23,338,4406432.22,85,1648390.4,17,170789.15,8,45895.41,3,19896.34,0,0.0,10,5780.91,11,677547.51,4,91696.88,1244,23249379.77,164,2900910.69,41,154,36524328.97,35277027.4,3060,1411749.94,1186406.81,23464.5,0.9659,0.0692,0.2155,0.0013,0.0048,0.0467,0.0649,0.1249,0.0503,0.0637,0.048,0.0549,15,0
369,209,2372068.45,136,6424445.04,122,1598349.06,143,1846433.23,92,3844977.75,247,15891406.61,325,5523447.81,86,1368980.39,11,718410.12,7,36772.49,0,0.0,0,0.0,8,4999.25,9,368729.52,6,5680.15,1195,15977606.91,190,2088329.62,42,94,32404250.16,26985668.85,2858,1136358.77,1130157.25,20780.24,0.8328,0.0879,0.2381,0.0014,0.0266,0.0507,0.0592,0.2047,0.0731,0.0476,0.0427,0.05,15,0
